connected to PostgreSQL database: csportal_live
WARNING: Process Failed for account: 709100573967
"SubnetId","State","AwsAccountId","VpcId","CidrBlock","AvailableIpAddressCount","AvailabilityZone","DefaultForAz"
"subnet-fcbd2099","available","094121296353","vpc-1bbd1c7e","172.31.16.0/20","4091","eu-west-1c","True"
"subnet-0e239979","available","094121296353","vpc-1bbd1c7e","172.31.32.0/20","4091","eu-west-1a","True"
"subnet-8b2af5d2","available","094121296353","vpc-1bbd1c7e","172.31.0.0/20","4091","eu-west-1b","True"
"subnet-f48f7783","available","094121296353","vpc-4e3afc2b","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-235df846","available","094121296353","vpc-4e3afc2b","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-d1461697","available","094121296353","vpc-1219d477","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-6704c510","available","094121296353","vpc-1219d477","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-65984300","available","094121296353","vpc-1219d477","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-13b15968","available","094121296353","vpc-a769adce","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-f60fc69f","available","094121296353","vpc-a769adce","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-8ca849e5","available","094121296353","vpc-c710f1ae","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-d5cdee9f","available","094121296353","vpc-c710f1ae","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-73ca1304","available","094121296353","vpc-8111c4e4","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-8b4ebdd2","available","094121296353","vpc-8111c4e4","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-3d20a764","available","094121296353","vpc-05d78260","172.31.16.0/20","4081","us-east-1d","True"
"subnet-b59f309e","available","094121296353","vpc-05d78260","172.31.48.0/20","4081","us-east-1b","True"
"subnet-861b7af1","available","094121296353","vpc-05d78260","172.31.32.0/20","4091","us-east-1c","True"
"subnet-b3136cea","available","094121296353","vpc-05d78260","172.31.0.0/20","4090","us-east-1d","False"
"subnet-78eab13e","available","094121296353","vpc-5a089e3f","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-d6c56fb3","available","094121296353","vpc-5a089e3f","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-30824c47","available","094121296353","vpc-5a089e3f","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-c6f91d9f","available","094121296353","vpc-03519d66","172.31.0.0/20","4091","us-west-1b","True"
"subnet-9c57f3f9","available","094121296353","vpc-03519d66","172.31.16.0/20","4091","us-west-1c","True"
"subnet-4827af2d","available","094121296353","vpc-9e66d5fb","172.31.32.0/20","4091","us-west-2b","True"
"subnet-9517b9e2","available","094121296353","vpc-9e66d5fb","172.31.16.0/20","4091","us-west-2a","True"
"subnet-545e920d","available","094121296353","vpc-9e66d5fb","172.31.0.0/20","4091","us-west-2c","True"
"subnet-faa689a3","available","627813014526","vpc-69c5c10c","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-5721cf33","available","627813014526","vpc-69c5c10c","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-a56b7dd2","available","627813014526","vpc-69c5c10c","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-e1182984","available","627813014526","vpc-9ed7adfb","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-35ffd042","available","627813014526","vpc-9ed7adfb","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-36ce8a41","available","627813014526","vpc-547a0f31","172.31.32.0/20","4091","ap-southeast-2b","True"
"subnet-8e2603c8","available","627813014526","vpc-547a0f31","172.31.16.0/20","4091","ap-southeast-2c","True"
"subnet-0e7e206b","available","627813014526","vpc-547a0f31","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-5e743f37","available","627813014526","vpc-6495e60d","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-3149274a","available","627813014526","vpc-6495e60d","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-bb0833f1","available","627813014526","vpc-4fbd4426","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-49b84320","available","627813014526","vpc-4fbd4426","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-91f3aae6","available","627813014526","vpc-111c6374","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-55e7960c","available","627813014526","vpc-111c6374","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-0b325c36","available","627813014526","vpc-64ac8b00","172.31.32.0/20","4091","us-east-1e","True"
"subnet-20ba1a78","available","627813014526","vpc-64ac8b00","172.31.16.0/20","4090","us-east-1d","True"
"subnet-5f63bc75","available","627813014526","vpc-64ac8b00","172.31.48.0/20","4090","us-east-1b","True"
"subnet-aa8900dc","available","627813014526","vpc-64ac8b00","172.31.0.0/20","4091","us-east-1c","True"
"subnet-529fdb25","available","627813014526","vpc-4ae1cb2f","172.31.16.0/20","4091","sa-east-1b","True"
"subnet-31f30a55","available","627813014526","vpc-4ae1cb2f","172.31.0.0/20","4091","sa-east-1a","True"
"subnet-a6bf32ff","available","627813014526","vpc-4ae1cb2f","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-1fa7f87a","available","627813014526","vpc-63375806","172.31.16.0/20","4091","us-west-1c","True"
"subnet-e0079bb9","available","627813014526","vpc-63375806","172.31.0.0/20","4091","us-west-1b","True"
"subnet-982bdbfc","available","627813014526","vpc-a4c32dc0","172.31.16.0/20","4091","us-west-2b","True"
"subnet-2baebb5c","available","627813014526","vpc-a4c32dc0","172.31.32.0/20","4091","us-west-2a","True"
"subnet-c0092a99","available","627813014526","vpc-a4c32dc0","172.31.0.0/20","4091","us-west-2c","True"
"subnet-be3a52db","available","914447896327","vpc-d9d26ebc","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-24ae047d","available","914447896327","vpc-d9d26ebc","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-f81c8d8f","available","914447896327","vpc-d9d26ebc","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-23b40546","available","914447896327","vpc-410bc124","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-45f72332","available","914447896327","vpc-410bc124","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-90de0ee7","available","914447896327","vpc-c98959ac","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-07228962","available","914447896327","vpc-c98959ac","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-f4f3acb2","available","914447896327","vpc-c98959ac","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-fcec1787","available","914447896327","vpc-13dd0a7a","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-e94a9280","available","914447896327","vpc-13dd0a7a","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-a20ceacb","available","914447896327","vpc-60f51409","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-ce2c0f84","available","914447896327","vpc-60f51409","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-2d0ec374","available","914447896327","vpc-dba17abe","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-449c3733","available","914447896327","vpc-dba17abe","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-3e4b5f67","available","914447896327","vpc-03d06c67","10.209.84.0/24","250","us-east-1a","False"
"subnet-6b819632","available","914447896327","vpc-55d16d31","10.209.192.0/28","10","us-east-1a","False"
"subnet-69abbe30","available","914447896327","vpc-58d06c3c","10.209.66.0/24","248","us-east-1a","False"
"subnet-6f48ad37","available","914447896327","vpc-58d06c3c","10.209.65.0/24","250","us-east-1a","False"
"subnet-eea178b6","available","914447896327","vpc-4cd16d28","10.209.176.0/23","500","us-east-1a","False"
"subnet-384b5f61","available","914447896327","vpc-03d06c67","10.209.82.0/24","249","us-east-1a","False"
"subnet-f44b5fad","available","914447896327","vpc-55d16d31","10.209.195.0/24","249","us-east-1a","False"
"subnet-60abbe39","available","914447896327","vpc-58d06c3c","10.209.67.0/24","247","us-east-1a","False"
"subnet-c9a17891","available","914447896327","vpc-4cd16d28","10.209.160.0/23","505","us-east-1a","False"
"subnet-f54b5fac","available","914447896327","vpc-55d16d31","10.209.194.0/24","249","us-east-1a","False"
"subnet-f64b5faf","available","914447896327","vpc-55d16d31","10.209.196.0/24","250","us-east-1a","False"
"subnet-7f819626","available","914447896327","vpc-4cd16d28","10.209.128.0/28","10","us-east-1a","False"
"subnet-d74b5f8e","available","914447896327","vpc-4cd16d28","10.209.130.0/24","248","us-east-1a","False"
"subnet-3b4b5f62","available","914447896327","vpc-03d06c67","10.209.83.0/24","250","us-east-1a","False"
"subnet-a28295fb","available","914447896327","vpc-58d06c3c","10.209.64.0/28","10","us-east-1a","False"
"subnet-c94b5f90","available","914447896327","vpc-4cd16d28","10.209.131.0/24","249","us-east-1a","False"
"subnet-5781960e","available","914447896327","vpc-03d06c67","10.209.80.0/28","10","us-east-1a","False"
"subnet-12abbe4b","available","914447896327","vpc-58d06c3c","10.209.68.0/24","249","us-east-1a","False"
"subnet-c84b5f91","available","914447896327","vpc-4cd16d28","10.209.132.0/24","248","us-east-1a","False"
"subnet-6f1a1b29","available","914447896327","vpc-51056034","172.31.16.0/20","4091","sa-east-1c","True"
"subnet-1914947c","available","914447896327","vpc-51056034","172.31.32.0/20","4091","sa-east-1a","True"
"subnet-7120f806","available","914447896327","vpc-51056034","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-93b006f6","available","914447896327","vpc-3666b653","172.31.16.0/20","4091","us-west-1a","True"
"subnet-6a699e33","available","914447896327","vpc-3666b653","172.31.0.0/20","4091","us-west-1c","True"
"subnet-c60783b1","available","914447896327","vpc-a436b9c1","172.31.32.0/20","4091","us-west-2a","True"
"subnet-6da9cf08","available","914447896327","vpc-a436b9c1","172.31.16.0/20","4091","us-west-2b","True"
"subnet-64f2293d","available","914447896327","vpc-a436b9c1","172.31.0.0/20","4091","us-west-2c","True"
"subnet-71323f05","available","118715672069","vpc-46fae524","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-910924d7","available","118715672069","vpc-46fae524","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-7eef0f1b","available","118715672069","vpc-46fae524","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-a82227dc","available","118715672069","vpc-2c74694e","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-e436d381","available","118715672069","vpc-2c74694e","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-6d0a100f","available","118715672069","vpc-73f0ed11","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-188fd75e","available","118715672069","vpc-73f0ed11","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-9a8186ee","available","118715672069","vpc-73f0ed11","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-30d6d048","available","118715672069","vpc-815cb8e8","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-4717f02e","available","118715672069","vpc-815cb8e8","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-d39f7eba","available","118715672069","vpc-ad44a5c4","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-df80a395","available","118715672069","vpc-ad44a5c4","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-934462d5","available","118715672069","vpc-bbe6fbd9","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-d6e7e1a2","available","118715672069","vpc-bbe6fbd9","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-80c3e1c6","available","118715672069","vpc-ddaa44b8","10.208.69.0/26","19","us-east-1d","False"
"subnet-cb80d88d","available","118715672069","vpc-099f3a6c","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-b1c9d6d3","available","118715672069","vpc-099f3a6c","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-f2083786","available","118715672069","vpc-099f3a6c","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-8f9ec4c9","available","118715672069","vpc-69f0e20b","172.31.0.0/20","4091","us-west-1b","True"
"subnet-4fb9a12d","available","118715672069","vpc-69f0e20b","172.31.16.0/20","4091","us-west-1c","True"
"subnet-09b2944f","available","118715672069","vpc-08bca56a","172.31.0.0/20","4091","us-west-2c","True"
"subnet-396d895c","available","118715672069","vpc-08bca56a","172.31.32.0/20","4091","us-west-2b","True"
"subnet-ce1710ba","available","118715672069","vpc-08bca56a","172.31.16.0/20","4091","us-west-2a","True"
"subnet-77c8192e","available","767294529542","vpc-3c62bc59","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-4baa163c","available","767294529542","vpc-3c62bc59","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-d323b7b6","available","767294529542","vpc-3c62bc59","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-3f04db5a","available","767294529542","vpc-bc2fd4d9","172.31.0.0/20","4091","ap-southeast-1a","True"
"subnet-3990624e","available","767294529542","vpc-bc2fd4d9","172.31.16.0/20","4091","ap-southeast-1b","True"
"subnet-8355aef4","available","767294529542","vpc-a435f2c1","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-07f22f62","available","767294529542","vpc-a435f2c1","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-afda8ee9","available","767294529542","vpc-a435f2c1","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-2812f153","available","767294529542","vpc-d76f90be","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-cd8f4ca4","available","767294529542","vpc-d76f90be","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-2265844b","available","767294529542","vpc-8ac828e3","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-0b0b2941","available","767294529542","vpc-8ac828e3","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-cce91d95","available","767294529542","vpc-f3eb2496","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-1bfe2d6c","available","767294529542","vpc-f3eb2496","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-aa2bf680","available","767294529542","vpc-7822071c","10.78.0.0/19","8186","us-east-1a","False"
"subnet-df03fa87","available","767294529542","vpc-890372ed","10.77.64.0/19","8187","us-east-1c","False"
"subnet-a3691399","available","767294529542","vpc-33394556","172.31.0.0/20","4088","us-east-1e","True"
"subnet-97aa3faa","available","767294529542","vpc-890372ed","10.77.96.0/19","8187","us-east-1e","False"
"subnet-d8e28ee5","available","767294529542","vpc-7822071c","10.78.96.0/19","8186","us-east-1e","False"
"subnet-534d9478","available","767294529542","vpc-33394556","172.31.48.0/20","4088","us-east-1a","True"
"subnet-aaea4cdc","available","767294529542","vpc-890372ed","10.77.32.0/19","8187","us-east-1b","False"
"subnet-03d1775b","available","767294529542","vpc-7822071c","10.78.64.0/19","8186","us-east-1c","False"
"subnet-d24c95f9","available","767294529542","vpc-0a34486f","10.208.72.0/26","59","us-east-1a","False"
"subnet-1134a766","available","767294529542","vpc-33394556","172.31.32.0/20","4088","us-east-1b","True"
"subnet-10c41448","available","767294529542","vpc-f20c5996","10.0.1.0/24","250","us-east-1c","False"
"subnet-b3be4b99","available","767294529542","vpc-890372ed","10.77.0.0/19","8187","us-east-1a","False"
"subnet-9453e0cd","available","767294529542","vpc-33394556","172.31.16.0/20","4091","us-east-1c","True"
"subnet-c2cb44b4","available","767294529542","vpc-7822071c","10.78.32.0/19","8186","us-east-1b","False"
"subnet-af905f85","available","767294529542","vpc-f20c5996","10.0.0.0/24","250","us-east-1a","False"
"subnet-5bd3102c","available","767294529542","vpc-a0b43fc5","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-eca30c89","available","767294529542","vpc-a0b43fc5","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-543c6512","available","767294529542","vpc-a0b43fc5","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-42ad7427","available","767294529542","vpc-44d01121","172.31.16.0/20","4091","us-west-1b","True"
"subnet-d9809e9f","available","767294529542","vpc-44d01121","172.31.0.0/20","4091","us-west-1a","True"
"subnet-23f2c57a","available","767294529542","vpc-0a9a666e","10.78.128.0/18","16379","us-west-2c","False"
"subnet-f525e291","available","767294529542","vpc-0a9a666e","10.78.0.0/18","16379","us-west-2a","False"
"subnet-b3849cc4","available","767294529542","vpc-0a9a666e","10.78.64.0/18","16379","us-west-2b","False"
"subnet-a709afd0","available","767294529542","vpc-d93099bc","172.31.16.0/20","4086","us-west-2b","True"
"subnet-5af03703","available","767294529542","vpc-d93099bc","172.31.0.0/20","4087","us-west-2c","True"
"subnet-c8c94aad","available","767294529542","vpc-d93099bc","172.31.32.0/20","4088","us-west-2a","True"
"subnet-3ca3bc4b","available","767294529542","vpc-d93099bc","172.31.255.0/28","10","us-west-2b","False"
"subnet-93a689ca","available","079738485038","vpc-51c5c134","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-3121cf55","available","079738485038","vpc-51c5c134","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-846b7df3","available","079738485038","vpc-51c5c134","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-c31829a6","available","079738485038","vpc-7cd4ae19","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-1dffd06a","available","079738485038","vpc-7cd4ae19","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-21ce8a56","available","079738485038","vpc-347a0f51","172.31.32.0/20","4091","ap-southeast-2b","True"
"subnet-e37e2086","available","079738485038","vpc-347a0f51","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-9b2603dd","available","079738485038","vpc-347a0f51","172.31.16.0/20","4091","ap-southeast-2c","True"
"subnet-19743f70","available","079738485038","vpc-2f95e646","172.31.0.0/20","4091","eu-central-1a","True"
"subnet-fb492780","available","079738485038","vpc-2f95e646","172.31.16.0/20","4091","eu-central-1b","True"
"subnet-31b84358","available","079738485038","vpc-09bd4460","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-6e0f3424","available","079738485038","vpc-09bd4460","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-77e7962e","available","079738485038","vpc-ea1c638f","172.31.0.0/20","4091","ap-northeast-1c","True"
"subnet-78f2ab0f","available","079738485038","vpc-ea1c638f","172.31.16.0/20","4091","ap-northeast-1a","True"
"subnet-48bc1c10","available","079738485038","vpc-96ab8cf2","172.31.16.0/20","4090","us-east-1a","True"
"subnet-0c8b027a","available","079738485038","vpc-96ab8cf2","172.31.0.0/20","4091","us-east-1d","True"
"subnet-3961be13","available","079738485038","vpc-96ab8cf2","172.31.48.0/20","4090","us-east-1c","True"
"subnet-0a335d37","available","079738485038","vpc-96ab8cf2","172.31.32.0/20","4091","us-east-1e","True"
"subnet-499fdb3e","available","079738485038","vpc-2de1cb48","172.31.16.0/20","4091","sa-east-1b","True"
"subnet-4cbe3315","available","079738485038","vpc-2de1cb48","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-16f30a72","available","079738485038","vpc-2de1cb48","172.31.0.0/20","4091","sa-east-1a","True"
"subnet-eaa7f88f","available","079738485038","vpc-73375816","172.31.16.0/20","4091","us-west-1a","True"
"subnet-8d079bd4","available","079738485038","vpc-73375816","172.31.0.0/20","4091","us-west-1c","True"
"subnet-01aebb76","available","079738485038","vpc-85c32de1","172.31.32.0/20","4091","us-west-2b","True"
"subnet-e9092ab0","available","079738485038","vpc-85c32de1","172.31.0.0/20","4091","us-west-2c","True"
"subnet-792cdc1d","available","079738485038","vpc-85c32de1","172.31.16.0/20","4091","us-west-2a","True"
"subnet-970310f5","available","875756857634","vpc-cde8feaf","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-ea9dc1ac","available","875756857634","vpc-cde8feaf","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-867e42f2","available","875756857634","vpc-cde8feaf","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-04a0b166","available","875756857634","vpc-e6362184","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-c11323b5","available","875756857634","vpc-e6362184","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-c04657a2","available","875756857634","vpc-ace7f0ce","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-0299aa76","available","875756857634","vpc-ace7f0ce","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-f6560fb0","available","875756857634","vpc-ace7f0ce","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-f8de3891","available","875756857634","vpc-1a2ec973","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-b30100cb","available","875756857634","vpc-1a2ec973","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-fd5775b7","available","875756857634","vpc-db9676b2","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-b931d0d0","available","875756857634","vpc-db9676b2","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-957c2ed3","available","875756857634","vpc-54f8ef36","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-f28bb886","available","875756857634","vpc-54f8ef36","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-67bce421","available","875756857634","vpc-38e1045d","10.208.57.0/26","59","us-east-1a","False"
"subnet-51e2d525","available","875756857634","vpc-5ed2013b","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-c5aaf483","available","875756857634","vpc-5ed2013b","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-e4435486","available","875756857634","vpc-5ed2013b","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-36c9df54","available","875756857634","vpc-b47463d6","172.31.16.0/20","4091","us-west-1b","True"
"subnet-82c595c4","available","875756857634","vpc-b47463d6","172.31.0.0/20","4091","us-west-1a","True"
"subnet-f9005ebf","available","875756857634","vpc-f82f3d9a","172.31.0.0/20","4091","us-west-2c","True"
"subnet-bb9984d9","available","875756857634","vpc-f82f3d9a","172.31.32.0/20","4091","us-west-2b","True"
"subnet-f5fac681","available","875756857634","vpc-f82f3d9a","172.31.16.0/20","4091","us-west-2a","True"
"subnet-26c32343","available","481250985130","vpc-30eef152","172.31.16.0/20","4091","eu-west-1b","True"
"subnet-5814391e","available","481250985130","vpc-30eef152","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-f2d9d486","available","481250985130","vpc-30eef152","172.31.32.0/20","4091","eu-west-1c","True"
"subnet-3e33364a","available","481250985130","vpc-5b6f7239","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-5006e335","available","481250985130","vpc-5b6f7239","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-c59196b1","available","481250985130","vpc-47ebf625","172.31.16.0/20","4091","ap-southeast-2a","True"
"subnet-e5041e87","available","481250985130","vpc-47ebf625","172.31.0.0/20","4091","ap-southeast-2b","True"
"subnet-4081d906","available","481250985130","vpc-47ebf625","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-6746471f","available","481250985130","vpc-3dfd1a54","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-7391771a","available","481250985130","vpc-3dfd1a54","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-e0b65789","available","481250985130","vpc-621eff0b","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-00dffc4a","available","481250985130","vpc-621eff0b","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-87f7f1f3","available","481250985130","vpc-63988501","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-9f5771d9","available","481250985130","vpc-63988501","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-c7c18eb0","available","481250985130","vpc-69f2ce0c","172.31.0.0/20","4091","us-east-1c","True"
"subnet-99cc59b2","available","481250985130","vpc-69f2ce0c","172.31.48.0/20","4091","us-east-1b","True"
"subnet-a95f3cf0","available","481250985130","vpc-69f2ce0c","172.31.16.0/20","4091","us-east-1d","True"
"subnet-b5ca849d","available","481250985130","vpc-36ef1a53","10.208.111.0/26","56","us-east-1b","False"
"subnet-977f47ad","available","481250985130","vpc-69f2ce0c","172.31.32.0/20","4091","us-east-1e","True"
"subnet-84fbe4e6","available","481250985130","vpc-b067c2d5","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-2382da65","available","481250985130","vpc-b067c2d5","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-26fbc452","available","481250985130","vpc-b067c2d5","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-38b7af5a","available","481250985130","vpc-09f8ea6b","172.31.16.0/20","4091","us-west-1a","True"
"subnet-898bd1cf","available","481250985130","vpc-09f8ea6b","172.31.0.0/20","4091","us-west-1c","True"
"subnet-a4f1dde2","available","481250985130","vpc-908064f5","172.31.0.0/20","4091","us-west-2c","True"
"subnet-c251b3a7","available","481250985130","vpc-908064f5","172.31.32.0/20","4091","us-west-2b","True"
"subnet-f1767b85","available","481250985130","vpc-908064f5","172.31.16.0/20","4091","us-west-2a","True"
"subnet-cf0805bb","available","636599958298","vpc-29dac54b","172.31.32.0/20","4091","eu-west-1b","True"
"subnet-a2436ee4","available","636599958298","vpc-29dac54b","172.31.0.0/20","4091","eu-west-1c","True"
"subnet-abb858ce","available","636599958298","vpc-29dac54b","172.31.16.0/20","4091","eu-west-1a","True"
"subnet-5e04012a","available","636599958298","vpc-714f5213","172.31.16.0/20","4091","ap-southeast-1a","True"
"subnet-00cf2a65","available","636599958298","vpc-714f5213","172.31.0.0/20","4091","ap-southeast-1b","True"
"subnet-b0daddc4","available","636599958298","vpc-adc8d5cf","172.31.16.0/20","4091","ap-southeast-2b","True"
"subnet-408ad206","available","636599958298","vpc-adc8d5cf","172.31.32.0/20","4091","ap-southeast-2c","True"
"subnet-72706a10","available","636599958298","vpc-adc8d5cf","172.31.0.0/20","4091","ap-southeast-2a","True"
"subnet-9f3335e7","available","636599958298","vpc-6a47a303","172.31.0.0/20","4091","eu-central-1b","True"
"subnet-7935d210","available","636599958298","vpc-6a47a303","172.31.16.0/20","4091","eu-central-1a","True"
"subnet-e792728e","available","636599958298","vpc-be7393d7","172.31.0.0/20","4091","ap-northeast-2a","True"
"subnet-e8b597a2","available","636599958298","vpc-be7393d7","172.31.16.0/20","4091","ap-northeast-2c","True"
"subnet-d09cbb96","available","636599958298","vpc-fbf9e499","172.31.16.0/20","4091","ap-northeast-1c","True"
"subnet-d43137a0","available","636599958298","vpc-fbf9e499","172.31.0.0/20","4091","ap-northeast-1a","True"
"subnet-2d531d5a","available","636599958298","vpc-bb5f60de","172.31.0.0/20","4091","us-east-1d","True"
"subnet-9d2240c4","available","636599958298","vpc-bb5f60de","172.31.16.0/20","4091","us-east-1a","True"
"subnet-2377e208","available","636599958298","vpc-bb5f60de","172.31.48.0/20","4091","us-east-1c","True"
"subnet-dc6965a8","available","636599958298","vpc-d07386b5","10.208.119.0/26","59","us-east-1d","False"
"subnet-16e1d92c","available","636599958298","vpc-bb5f60de","172.31.32.0/20","4091","us-east-1e","True"
"subnet-8289d1c4","available","636599958298","vpc-4b86232e","172.31.32.0/20","4091","sa-east-1c","True"
"subnet-70302f12","available","636599958298","vpc-4b86232e","172.31.16.0/20","4091","sa-east-1a","True"
"subnet-942d12e0","available","636599958298","vpc-4b86232e","172.31.0.0/20","4091","sa-east-1b","True"
"subnet-94441ed2","available","636599958298","vpc-0cd8ca6e","172.31.0.0/20","4091","us-west-1a","True"
"subnet-1be0f879","available","636599958298","vpc-0cd8ca6e","172.31.16.0/20","4091","us-west-1b","True"
"subnet-9daba9e9","available","636599958298","vpc-154bae70","172.31.16.0/20","4091","us-west-2b","True"
"subnet-cf220e89","available","636599958298","vpc-154bae70","172.31.0.0/20","4091","us-west-2c","True"
"subnet-893edcec","available","636599958298","vpc-154bae70","172.31.32.0/20","4091","us-west-2a","True"
"subnet-c2755884","available","923701986651","vpc-8a2639e8","172.31.0.0/20","4091","eu-west-1a","True"
"subnet-5ca24239","available","923701986651","vpc-8a2639e8","172.31.16.0/20","4091","eu-west-1b","True"
